Customer_ID,Gender,Age_Group,Customer_Segment,Loyalty_Member,City
11430,Female,46-60,Regular,No,Bhubaneswar
11431,Female,18-25,Business,Yes,Mumbai
11432,Female,26-35,Budget,Yes,Bhubaneswar
11433,Female,18-25,Premium,No,Nagpur
11434,Male,46-60,Business,Yes,Ahmedabad
11435,Male,26-35,Regular,No,Nagpur
11436,Male,36-45,Business,Yes,Jaipur
11437,Female,46-60,Budget,No,Mumbai
11438,Female,46-60,Budget,Yes,Kochi
11439,Male,26-35,Regular,Yes,Pune
11440,Male,36-45,Premium,No,Lucknow
11441,Male,26-35,Premium,No,Pune
11442,Male,26-35,Budget,No,Surat
11443,Male,36-45,Premium,No,Pune
11444,Female,36-45,Regular,Yes,Chandigarh
11445,Female,26-35,Regular,No,Delhi
11446,Female,60+,Business,No,Chandigarh
11447,Female,46-60,Regular,Yes,Chandigarh
11448,Female,26-35,Budget,Yes,Delhi
11449,Male,26-35,Premium,Yes,Chandigarh
11450,Female,46-60,Budget,No,Surat
11451,Male,46-60,Regular,No,Nagpur
11452,Female,60+,Regular,No,Jaipur
11453,Female,46-60,Premium,No,Chandigarh
11454,Male,26-35,Premium,Yes,Kochi
11455,Female,26-35,Regular,No,Ahmedabad
11456,Male,18-25,Budget,No,Hyderabad
11457,Female,26-35,Regular,Yes,Chennai
11458,Female,26-35,Budget,Yes,Bhubaneswar
11459,Female,26-35,Budget,No,Surat
11460,Male,36-45,Budget,Yes,Chandigarh
11461,Female,26-35,Budget,Yes,Ahmedabad
11462,Male,26-35,Regular,Yes,Surat
11463,Female,46-60,Budget,No,Lucknow
11464,Female,26-35,Premium,No,Surat
11465,Male,18-25,Budget,No,Jaipur
11466,Male,46-60,Regular,No,Indore
11467,Female,36-45,Regular,Yes,Nagpur
11468,Female,46-60,Regular,Yes,Surat
11469,Female,36-45,Budget,No,Bhubaneswar
11470,Female,18-25,Regular,No,Pune
11471,Female,46-60,Regular,Yes,Lucknow
11472,Female,18-25,Regular,No,Kochi
11473,Female,60+,Regular,No,Chennai
11474,Female,18-25,Premium,No,Kochi
11475,Female,36-45,Budget,No,Surat
11476,Male,26-35,Business,No,Indore
11477,Male,60+,Budget,No,Ahmedabad
11478,Female,46-60,Budget,Yes,Chandigarh
11479,Female,36-45,Budget,No,Ahmedabad
11480,Female,26-35,Regular,No,Bhubaneswar
11481,Female,36-45,Premium,No,Bhubaneswar
11482,Female,60+,Regular,No,Ahmedabad
11483,Male,36-45,Budget,No,Jaipur
11484,Male,36-45,Regular,Yes,Jaipur
11485,Female,46-60,Business,No,Mumbai
11486,Female,26-35,Budget,Yes,Surat
11487,Female,18-25,Premium,Yes,Hyderabad
11488,Male,46-60,Budget,Yes,Delhi
11489,Female,36-45,Premium,Yes,Surat
11490,Female,46-60,Business,Yes,Ahmedabad
11491,Male,26-35,Regular,No,Lucknow
11492,Male,60+,Premium,Yes,Bhubaneswar
11493,Male,26-35,Budget,Yes,Hyderabad
11494,Male,46-60,Regular,No,Ahmedabad
11495,Female,18-25,Regular,No,Delhi
11496,Female,36-45,Budget,Yes,Jaipur
11497,Male,18-25,Budget,No,Chandigarh
11498,Female,36-45,Premium,No,Indore
11499,Female,26-35,Budget,No,Chennai
11500,Male,26-35,Regular,Yes,Jaipur
11501,Male,26-35,Regular,Yes,Kochi
11502,Female,26-35,Budget,Yes,Nagpur
11503,Female,36-45,Regular,No,Kochi
11504,Male,18-25,Budget,Yes,Bengaluru
11505,Female,36-45,Business,Yes,Ahmedabad
11506,Male,36-45,Regular,Yes,Chennai
11507,Male,46-60,Regular,No,Mumbai
11508,Female,46-60,Budget,Yes,Bengaluru
11509,Female,46-60,Budget,No,Bengaluru
11510,Male,60+,Regular,No,Ahmedabad
11511,Male,46-60,Regular,No,Bhubaneswar
11512,Female,26-35,Regular,Yes,Indore
11513,Female,26-35,Budget,Yes,Bengaluru
11514,Male,36-45,Regular,Yes,Nagpur
11515,Female,26-35,Regular,Yes,Chandigarh
11516,Female,46-60,Regular,No,Surat
11517,Male,60+,Budget,No,Kochi
11518,Male,36-45,Premium,No,Surat
11519,Female,18-25,Budget,No,Bengaluru
11520,Female,26-35,Business,No,Indore
11521,Male,36-45,Premium,No,Hyderabad
11522,Male,26-35,Budget,No,Ahmedabad
11523,Female,36-45,Budget,No,Jaipur
11524,Female,26-35,Budget,Yes,Surat
11525,Female,26-35,Regular,No,Mumbai
11526,Female,18-25,Regular,No,Surat
11527,Male,36-45,Budget,No,Hyderabad
11528,Female,46-60,Budget,No,Delhi
11529,Male,26-35,Budget,Yes,Mumbai
11530,Female,18-25,Premium,No,Surat
11531,Female,36-45,Regular,Yes,Chandigarh
11532,Male,46-60,Budget,Yes,Kochi
11533,Male,26-35,Regular,Yes,Delhi
11534,Male,36-45,Regular,Yes,Nagpur
11535,Male,18-25,Budget,Yes,Hyderabad
11536,Female,18-25,Regular,Yes,Lucknow
11537,Female,46-60,Budget,No,Hyderabad
11538,Male,18-25,Premium,No,Pune
11539,Female,36-45,Budget,Yes,Mumbai
11540,Female,18-25,Budget,No,Kochi
11541,Male,18-25,Business,No,Mumbai
11542,Female,26-35,Regular,No,Chennai
11543,Female,26-35,Budget,No,Surat
11544,Male,36-45,Business,No,Nagpur
11545,Female,36-45,Budget,No,Bengaluru
11546,Male,36-45,Premium,Yes,Chennai
11547,Female,36-45,Budget,No,Lucknow
11548,Male,46-60,Budget,Yes,Mumbai
11549,Female,36-45,Regular,Yes,Kochi
11550,Male,26-35,Budget,No,Bhubaneswar
11551,Female,46-60,Regular,Yes,Delhi
11552,Male,26-35,Regular,No,Delhi
11553,Male,18-25,Regular,Yes,Lucknow
11554,Female,26-35,Budget,Yes,Chennai
11555,Female,36-45,Budget,Yes,Kochi
11556,Male,46-60,Regular,No,Pune
11557,Male,36-45,Premium,No,Jaipur
11558,Male,46-60,Budget,Yes,Kochi
11559,Male,46-60,Premium,No,Nagpur
11560,Male,36-45,Business,No,Chandigarh
11561,Female,46-60,Budget,No,Kochi
11562,Male,18-25,Budget,No,Jaipur
11563,Female,18-25,Budget,No,Chennai
11564,Male,46-60,Regular,Yes,Delhi
11565,Male,26-35,Premium,No,Delhi
11566,Male,26-35,Regular,No,Hyderabad
11567,Female,46-60,Premium,No,Surat
11568,Male,26-35,Business,No,Hyderabad
11569,Female,18-25,Premium,Yes,Jaipur
11570,Female,46-60,Regular,No,Lucknow
11571,Male,26-35,Budget,No,Mumbai
11572,Female,26-35,Budget,No,Surat
11573,Female,46-60,Regular,Yes,Delhi
11574,Male,36-45,Regular,Yes,Kochi
11575,Female,26-35,Regular,Yes,Nagpur
11576,Male,18-25,Budget,Yes,Pune
11577,Male,26-35,Budget,Yes,Lucknow
11578,Female,26-35,Regular,No,Surat
11579,Male,46-60,Regular,No,Chandigarh
11580,Male,26-35,Budget,No,Pune
11581,Female,46-60,Budget,Yes,Chennai
11582,Male,36-45,Budget,No,Nagpur
11583,Female,26-35,Regular,No,Mumbai
11584,Female,26-35,Budget,Yes,Pune
11585,Female,36-45,Regular,Yes,Surat
11586,Female,60+,Premium,Yes,Surat
11587,Male,36-45,Budget,No,Pune
11588,Male,18-25,Regular,Yes,Bhubaneswar
11589,Male,18-25,Regular,No,Jaipur
11590,Female,18-25,Regular,Yes,Nagpur
11591,Female,26-35,Regular,No,Indore
11592,Male,18-25,Regular,No,Chennai
11593,Female,36-45,Regular,No,Lucknow
11594,Male,26-35,Regular,No,Mumbai
11595,Male,36-45,Budget,Yes,Chandigarh
11596,Male,26-35,Budget,No,Ahmedabad
11597,Male,46-60,Regular,No,Delhi
11598,Female,46-60,Budget,No,Indore
11599,Female,18-25,Business,Yes,Surat
11600,Female,18-25,Regular,No,Surat
11601,Female,46-60,Budget,No,Hyderabad
11602,Male,46-60,Business,No,Jaipur
11603,Male,18-25,Regular,Yes,Jaipur
11604,Female,46-60,Business,Yes,Chennai
11605,Female,36-45,Budget,Yes,Mumbai
11606,Male,18-25,Business,Yes,Pune
11607,Male,26-35,Regular,Yes,Ahmedabad
11608,Female,46-60,Regular,No,Jaipur
11609,Male,26-35,Regular,Yes,Jaipur
11610,Male,26-35,Regular,No,Nagpur
11611,Male,36-45,Regular,Yes,Lucknow
11612,Female,46-60,Regular,Yes,Kochi
11613,Male,26-35,Regular,No,Pune
11614,Female,26-35,Premium,No,Delhi
11615,Female,46-60,Regular,No,Indore
11616,Female,18-25,Budget,Yes,Chennai
11617,Male,18-25,Budget,Yes,Hyderabad
11618,Male,36-45,Business,Yes,Chandigarh
11619,Male,36-45,Regular,Yes,Surat
11620,Male,18-25,Budget,Yes,Kochi
11621,Female,26-35,Premium,No,Delhi
11622,Female,36-45,Budget,Yes,Surat
11623,Female,18-25,Regular,Yes,Ahmedabad
11624,Female,36-45,Premium,Yes,Mumbai
11625,Male,46-60,Regular,No,Delhi
11626,Female,18-25,Regular,Yes,Pune
11627,Female,18-25,Regular,No,Chandigarh
11628,Female,36-45,Budget,No,Bhubaneswar
11629,Male,18-25,Budget,Yes,Surat
11630,Male,46-60,Budget,Yes,Lucknow
11631,Male,60+,Regular,No,Hyderabad
11632,Male,26-35,Budget,Yes,Nagpur
11633,Male,18-25,Regular,No,Indore
11634,Male,26-35,Budget,No,Lucknow
11635,Male,26-35,Regular,Yes,Surat
11636,Male,26-35,Budget,No,Indore
11637,Male,36-45,Regular,Yes,Surat
11638,Male,18-25,Budget,No,Ahmedabad
11639,Female,26-35,Regular,No,Chennai
11640,Male,26-35,Regular,No,Lucknow
11641,Female,26-35,Regular,No,Chandigarh
11642,Male,60+,Regular,Yes,Bengaluru
11643,Male,18-25,Regular,Yes,Surat
11644,Female,36-45,Budget,No,Kochi
11645,Male,26-35,Premium,Yes,Bhubaneswar
11646,Male,46-60,Regular,Yes,Kochi
11647,Male,36-45,Regular,No,Chandigarh
11648,Male,36-45,Premium,Yes,Delhi
11649,Male,26-35,Budget,No,Bengaluru
11650,Female,26-35,Regular,Yes,Kochi
11651,Male,26-35,Regular,Yes,Surat
11652,Female,18-25,Budget,No,Chandigarh
11653,Female,26-35,Regular,Yes,Nagpur
11654,Female,26-35,Premium,Yes,Hyderabad
11655,Female,26-35,Budget,No,Bengaluru
11656,Female,26-35,Regular,Yes,Nagpur
11657,Male,36-45,Business,No,Nagpur
11658,Male,26-35,Budget,Yes,Ahmedabad
11659,Female,36-45,Budget,No,Chennai
11660,Female,26-35,Budget,Yes,Nagpur
11661,Female,26-35,Regular,Yes,Delhi
11662,Female,36-45,Regular,Yes,Chennai
11663,Female,26-35,Regular,No,Nagpur
11664,Male,26-35,Business,No,Ahmedabad
11665,Female,18-25,Budget,Yes,Delhi
11666,Male,26-35,Budget,Yes,Indore
11667,Female,18-25,Regular,No,Jaipur
11668,Male,46-60,Budget,Yes,Mumbai
11669,Male,18-25,Regular,Yes,Delhi
11670,Male,36-45,Business,Yes,Lucknow
11671,Female,26-35,Regular,No,Lucknow
11672,Female,18-25,Regular,Yes,Mumbai
11673,Female,26-35,Regular,No,Delhi
11674,Female,26-35,Budget,No,Chandigarh
11675,Female,26-35,Regular,No,Indore
11676,Male,26-35,Premium,Yes,Surat
11677,Female,36-45,Premium,No,Pune
11678,Female,18-25,Regular,Yes,Indore
11679,Female,26-35,Budget,No,Chennai
11680,Male,60+,Budget,Yes,Jaipur
11681,Male,26-35,Budget,No,Lucknow
11682,Female,26-35,Regular,No,Chennai
11683,Male,36-45,Regular,No,Bengaluru
11684,Female,26-35,Regular,Yes,Chandigarh
11685,Female,60+,Regular,Yes,Jaipur
11686,Female,26-35,Regular,Yes,Delhi
11687,Female,18-25,Regular,Yes,Pune
11688,Male,60+,Premium,No,Pune
11689,Male,46-60,Regular,Yes,Indore
11690,Male,36-45,Budget,Yes,Nagpur
11691,Male,46-60,Business,Yes,Pune
11692,Male,26-35,Regular,No,Delhi
11693,Female,36-45,Budget,Yes,Delhi
11694,Male,46-60,Budget,No,Chandigarh
11695,Male,26-35,Budget,Yes,Indore
11696,Male,18-25,Regular,Yes,Hyderabad
11697,Female,36-45,Budget,Yes,Mumbai
11698,Female,26-35,Budget,No,Lucknow
11699,Male,18-25,Regular,No,Ahmedabad
11700,Male,26-35,Regular,Yes,Ahmedabad
11701,Female,36-45,Regular,No,Mumbai
11702,Male,26-35,Regular,Yes,Jaipur
11703,Male,46-60,Regular,Yes,Pune
11704,Male,18-25,Budget,No,Hyderabad
11705,Male,18-25,Regular,No,Bengaluru
11706,Male,46-60,Budget,No,Delhi
11707,Female,36-45,Regular,No,Nagpur
11708,Male,46-60,Business,No,Bhubaneswar
11709,Female,46-60,Regular,No,Kochi
11710,Female,26-35,Business,No,Kochi
11711,Male,46-60,Budget,Yes,Lucknow
11712,Male,26-35,Budget,No,Ahmedabad
11713,Male,46-60,Budget,Yes,Lucknow
11714,Female,18-25,Regular,Yes,Indore
11715,Female,26-35,Budget,No,Chennai
11716,Female,36-45,Regular,No,Indore
11717,Female,46-60,Premium,Yes,Lucknow
11718,Male,18-25,Regular,No,Surat
11719,Female,26-35,Budget,Yes,Nagpur
11720,Male,26-35,Regular,No,Indore
11721,Male,46-60,Budget,Yes,Surat
11722,Female,18-25,Budget,No,Indore
11723,Female,36-45,Regular,No,Mumbai
11724,Male,46-60,Regular,Yes,Pune
11725,Female,46-60,Premium,No,Nagpur
11726,Female,18-25,Budget,Yes,Mumbai
11727,Male,46-60,Budget,No,Chennai
11728,Male,26-35,Premium,Yes,Chandigarh
11729,Female,46-60,Regular,Yes,Delhi
11730,Female,26-35,Budget,No,Indore
11731,Female,18-25,Regular,No,Lucknow
11732,Male,26-35,Regular,No,Bengaluru
11733,Female,46-60,Regular,Yes,Bhubaneswar
11734,Female,26-35,Budget,Yes,Jaipur
11735,Female,18-25,Budget,Yes,Nagpur
11736,Male,18-25,Regular,No,Chennai
11737,Male,18-25,Premium,Yes,Surat
11738,Male,26-35,Budget,No,Bengaluru
11739,Female,60+,Premium,Yes,Ahmedabad
11740,Female,26-35,Regular,No,Bengaluru
11741,Female,26-35,Budget,Yes,Chennai
11742,Male,60+,Budget,No,Bengaluru
11743,Male,18-25,Budget,No,Jaipur
11744,Female,60+,Regular,Yes,Kochi
11745,Male,26-35,Regular,No,Jaipur
11746,Female,26-35,Budget,Yes,Jaipur
11747,Male,36-45,Premium,No,Chennai
11748,Male,26-35,Premium,No,Ahmedabad
11749,Female,18-25,Budget,Yes,Indore
11750,Male,46-60,Budget,No,Jaipur
11751,Male,46-60,Business,No,Indore
11752,Male,46-60,Budget,Yes,Lucknow
11753,Male,26-35,Regular,Yes,Lucknow
11754,Female,46-60,Regular,Yes,Jaipur
11755,Female,26-35,Regular,Yes,Surat
11756,Female,36-45,Budget,Yes,Jaipur
11757,Female,18-25,Budget,Yes,Hyderabad
11758,Male,26-35,Regular,No,Bengaluru
11759,Male,18-25,Regular,No,Bhubaneswar
11760,Female,26-35,Premium,No,Ahmedabad
11761,Male,18-25,Regular,No,Lucknow
11762,Female,36-45,Budget,Yes,Pune
11763,Female,26-35,Budget,Yes,Bengaluru
11764,Male,18-25,Budget,No,Delhi
11765,Male,46-60,Premium,No,Surat
11766,Male,18-25,Regular,No,Chennai
11767,Male,26-35,Budget,Yes,Mumbai
11768,Female,60+,Business,No,Jaipur
11769,Female,36-45,Regular,No,Bhubaneswar
11770,Male,26-35,Premium,Yes,Hyderabad
11771,Female,26-35,Business,No,Kochi
11772,Female,36-45,Regular,No,Jaipur
11773,Female,26-35,Regular,No,Mumbai
11774,Male,46-60,Business,No,Chandigarh
11775,Male,26-35,Budget,Yes,Ahmedabad
11776,Female,46-60,Budget,No,Nagpur
11777,Male,46-60,Premium,No,Nagpur
11778,Female,26-35,Regular,No,Bengaluru
11779,Female,18-25,Regular,No,Mumbai
11780,Male,26-35,Premium,No,Chennai
11781,Male,18-25,Premium,Yes,Delhi
11782,Male,36-45,Regular,No,Pune
11783,Female,36-45,Budget,Yes,Indore
11784,Male,46-60,Regular,No,Ahmedabad
11785,Female,26-35,Regular,No,Indore
11786,Male,36-45,Regular,Yes,Indore
11787,Female,26-35,Budget,No,Jaipur
11788,Male,26-35,Budget,No,Mumbai
11789,Female,26-35,Budget,No,Jaipur
11790,Female,26-35,Regular,No,Chandigarh
11791,Female,36-45,Regular,Yes,Surat
11792,Female,18-25,Budget,No,Delhi
11793,Male,18-25,Regular,No,Lucknow
11794,Male,36-45,Budget,No,Surat
11795,Female,18-25,Regular,No,Delhi
11796,Female,36-45,Regular,Yes,Lucknow
11797,Female,18-25,Premium,No,Bhubaneswar
11798,Female,18-25,Business,No,Lucknow
11799,Female,26-35,Regular,Yes,Chennai
11800,Female,36-45,Regular,No,Jaipur
11801,Male,36-45,Budget,Yes,Chennai
11802,Male,36-45,Business,No,Chennai
11803,Female,26-35,Regular,No,Bhubaneswar
11804,Female,26-35,Premium,No,Hyderabad
11805,Female,26-35,Budget,No,Delhi
11806,Male,18-25,Budget,No,Chandigarh
11807,Male,18-25,Premium,No,Lucknow
11808,Female,26-35,Budget,Yes,Lucknow
11809,Female,46-60,Budget,Yes,Surat
11810,Male,46-60,Budget,No,Nagpur
11811,Female,26-35,Budget,No,Bengaluru
11812,Female,18-25,Budget,No,Ahmedabad
11813,Male,46-60,Regular,Yes,Kochi
11814,Female,46-60,Regular,No,Delhi
11815,Female,26-35,Budget,No,Chandigarh
11816,Male,26-35,Budget,Yes,Delhi
11817,Male,46-60,Regular,No,Chennai
11818,Female,36-45,Regular,Yes,Bhubaneswar
11819,Female,46-60,Regular,No,Bengaluru
11820,Female,26-35,Budget,No,Delhi
11821,Male,46-60,Budget,Yes,Indore
11822,Male,26-35,Budget,No,Nagpur
11823,Male,26-35,Regular,No,Indore
11824,Male,60+,Regular,Yes,Nagpur
11825,Female,18-25,Regular,No,Indore
11826,Male,46-60,Business,Yes,Lucknow
11827,Female,36-45,Regular,No,Pune
11828,Male,36-45,Budget,Yes,Chennai
11829,Male,60+,Premium,Yes,Hyderabad
11830,Male,18-25,Regular,Yes,Jaipur
11831,Female,18-25,Business,Yes,Bengaluru
11832,Male,36-45,Premium,No,Delhi
11833,Male,26-35,Premium,No,Lucknow
11834,Male,26-35,Budget,No,Chennai
11835,Male,46-60,Premium,No,Lucknow
11836,Male,46-60,Business,Yes,Kochi
11837,Female,26-35,Regular,No,Chandigarh
11838,Female,26-35,Budget,No,Lucknow
11839,Female,26-35,Regular,Yes,Chandigarh
11840,Female,60+,Budget,Yes,Nagpur
11841,Female,26-35,Budget,Yes,Chennai
11842,Female,26-35,Budget,No,Jaipur
11843,Female,46-60,Regular,No,Ahmedabad
11844,Male,26-35,Regular,Yes,Ahmedabad
11845,Male,46-60,Budget,Yes,Delhi
11846,Male,46-60,Premium,Yes,Bengaluru
11847,Female,26-35,Budget,Yes,Mumbai
11848,Female,36-45,Budget,No,Kochi
11849,Male,18-25,Regular,Yes,Nagpur
11850,Male,18-25,Budget,Yes,Lucknow
11851,Male,46-60,Budget,No,Ahmedabad
11852,Male,18-25,Regular,Yes,Nagpur
11853,Male,36-45,Regular,No,Pune
11854,Female,26-35,Regular,No,Bhubaneswar
11855,Female,18-25,Premium,No,Indore
11856,Male,46-60,Premium,No,Chennai
11857,Female,18-25,Budget,No,Chandigarh
11858,Male,18-25,Budget,Yes,Nagpur
11859,Female,26-35,Budget,Yes,Jaipur
11860,Female,18-25,Regular,No,Indore
11861,Female,18-25,Budget,No,Kochi
11862,Male,46-60,Budget,Yes,Mumbai
11863,Male,46-60,Regular,No,Ahmedabad
11864,Male,46-60,Regular,Yes,Delhi
11865,Male,36-45,Budget,Yes,Chennai
11866,Female,36-45,Budget,Yes,Bengaluru
11867,Female,36-45,Budget,No,Indore
11868,Female,18-25,Premium,Yes,Bhubaneswar
11869,Female,46-60,Budget,No,Delhi
11870,Female,46-60,Budget,Yes,Chennai
11871,Female,26-35,Regular,No,Nagpur
11872,Male,46-60,Regular,No,Nagpur
11873,Male,26-35,Premium,Yes,Delhi
11874,Female,36-45,Regular,No,Hyderabad
11875,Female,26-35,Regular,No,Indore
11876,Female,36-45,Regular,Yes,Ahmedabad
11877,Female,60+,Regular,No,Jaipur
11878,Male,26-35,Budget,Yes,Kochi
11879,Female,46-60,Premium,No,Indore
11880,Male,18-25,Budget,No,Hyderabad
11881,Male,46-60,Budget,Yes,Kochi
11882,Male,18-25,Regular,Yes,Chennai
11883,Male,26-35,Budget,Yes,Ahmedabad
11884,Male,36-45,Budget,Yes,Indore
11885,Female,26-35,Budget,Yes,Lucknow
11886,Male,26-35,Budget,No,Delhi
11887,Male,18-25,Budget,No,Pune
11888,Female,18-25,Business,Yes,Jaipur
11889,Female,18-25,Budget,Yes,Lucknow
11890,Female,46-60,Business,No,Nagpur
11891,Female,18-25,Budget,No,Pune
11892,Male,60+,Regular,No,Kochi
11893,Female,36-45,Regular,Yes,Bengaluru
11894,Male,18-25,Business,No,Delhi
11895,Female,46-60,Regular,Yes,Bhubaneswar
11896,Female,36-45,Regular,No,Pune
11897,Female,18-25,Business,Yes,Bengaluru
11898,Male,26-35,Budget,No,Ahmedabad
11899,Female,36-45,Budget,Yes,Delhi
11900,Male,18-25,Budget,Yes,Hyderabad
11901,Male,46-60,Budget,Yes,Pune
11902,Male,26-35,Business,No,Chennai
11903,Female,18-25,Premium,No,Bengaluru
11904,Male,18-25,Premium,No,Surat
11905,Female,60+,Budget,No,Surat
11906,Female,18-25,Budget,No,Ahmedabad
11907,Female,26-35,Regular,No,Mumbai
11908,Female,46-60,Budget,Yes,Surat
11909,Male,18-25,Budget,No,Hyderabad
11910,Male,26-35,Premium,No,Bhubaneswar
11911,Female,18-25,Regular,Yes,Chennai
11912,Female,60+,Budget,Yes,Indore
11913,Female,18-25,Budget,No,Mumbai
11914,Female,26-35,Budget,No,Ahmedabad
11915,Female,36-45,Regular,Yes,Mumbai
11916,Male,36-45,Budget,No,Chennai
11917,Female,26-35,Business,Yes,Ahmedabad
11918,Female,26-35,Budget,No,Nagpur
11919,Female,18-25,Budget,Yes,Kochi
11920,Male,26-35,Regular,No,Jaipur
11921,Female,60+,Regular,No,Pune
11922,Female,36-45,Regular,Yes,Chennai
11923,Male,18-25,Business,No,Nagpur
11924,Female,36-45,Business,Yes,Nagpur
11925,Male,18-25,Budget,No,Nagpur
11926,Male,36-45,Regular,No,Kochi
11927,Male,26-35,Regular,Yes,Chandigarh
11928,Male,36-45,Regular,Yes,Ahmedabad
11929,Female,26-35,Regular,Yes,Kochi
11930,Female,18-25,Regular,Yes,Lucknow
11931,Male,46-60,Budget,Yes,Chandigarh
11932,Male,46-60,Regular,No,Pune
11933,Female,60+,Regular,Yes,Hyderabad
11934,Male,36-45,Premium,No,Lucknow
11935,Female,18-25,Regular,No,Nagpur
11936,Female,26-35,Budget,No,Delhi
11937,Male,26-35,Business,Yes,Jaipur
11938,Male,36-45,Regular,No,Pune
11939,Female,46-60,Premium,Yes,Indore
11940,Female,26-35,Premium,No,Hyderabad
11941,Male,36-45,Budget,No,Chennai
11942,Male,26-35,Business,No,Surat
11943,Male,26-35,Premium,Yes,Bengaluru
11944,Female,46-60,Regular,No,Mumbai
11945,Female,26-35,Regular,No,Kochi
11946,Male,46-60,Premium,Yes,Chennai
11947,Female,26-35,Budget,No,Chandigarh
11948,Female,36-45,Regular,No,Surat
11949,Male,46-60,Premium,No,Indore
11950,Female,60+,Regular,Yes,Bengaluru
11951,Male,26-35,Regular,No,Chennai
11952,Male,60+,Regular,No,Mumbai
11953,Male,46-60,Regular,No,Mumbai
11954,Female,26-35,Regular,Yes,Hyderabad
11955,Female,46-60,Budget,No,Indore
11956,Female,26-35,Regular,Yes,Delhi
11957,Male,18-25,Budget,Yes,Kochi
11958,Male,26-35,Premium,Yes,Indore
11959,Female,36-45,Regular,No,Surat
11960,Male,36-45,Regular,No,Nagpur
11961,Female,36-45,Premium,Yes,Lucknow
11962,Female,18-25,Business,No,Mumbai
11963,Female,46-60,Regular,No,Mumbai
11964,Female,46-60,Business,No,Bhubaneswar
11965,Female,26-35,Premium,No,Ahmedabad
11966,Female,18-25,Regular,No,Surat
11967,Female,36-45,Budget,Yes,Jaipur
11968,Female,46-60,Regular,Yes,Chandigarh
11969,Male,46-60,Budget,No,Bengaluru
11970,Male,46-60,Business,No,Hyderabad
11971,Female,60+,Business,No,Bhubaneswar
11972,Female,36-45,Regular,Yes,Indore
11973,Male,26-35,Budget,Yes,Kochi
11974,Female,36-45,Regular,Yes,Lucknow
11975,Female,46-60,Business,No,Bhubaneswar
11976,Male,36-45,Budget,Yes,Pune
11977,Female,26-35,Premium,Yes,Jaipur
11978,Female,18-25,Budget,Yes,Bhubaneswar
11979,Female,46-60,Budget,Yes,Surat
11980,Male,18-25,Premium,No,Surat
11981,Female,26-35,Regular,No,Lucknow
11982,Male,26-35,Regular,No,Hyderabad
11983,Male,26-35,Regular,No,Surat
11984,Female,60+,Regular,Yes,Delhi
11985,Female,18-25,Premium,No,Pune
11986,Male,26-35,Premium,No,Indore
11987,Female,36-45,Budget,No,Ahmedabad
11988,Female,26-35,Regular,No,Surat
11989,Male,26-35,Premium,Yes,Chennai
11990,Female,36-45,Budget,No,Ahmedabad
11991,Female,46-60,Budget,No,Delhi
11992,Female,46-60,Regular,No,Chandigarh
11993,Male,26-35,Budget,No,Delhi
11994,Male,18-25,Regular,No,Lucknow
11995,Male,26-35,Regular,Yes,Lucknow
11996,Male,26-35,Budget,Yes,Jaipur
11997,Male,46-60,Budget,No,Chennai
11998,Male,26-35,Budget,Yes,Jaipur
11999,Female,26-35,Regular,No,Indore
12000,Female,18-25,Premium,No,Delhi
12001,Male,46-60,Business,No,Chennai
12002,Male,36-45,Regular,No,Kochi
12003,Male,18-25,Premium,No,Hyderabad
12004,Male,46-60,Premium,No,Surat
12005,Female,36-45,Regular,No,Chennai
12006,Female,36-45,Regular,Yes,Chandigarh
12007,Male,36-45,Budget,Yes,Mumbai
12008,Female,36-45,Budget,No,Hyderabad
12009,Male,18-25,Premium,Yes,Surat
12010,Female,46-60,Business,Yes,Bhubaneswar
12011,Female,18-25,Premium,No,Delhi
12012,Male,26-35,Business,No,Bhubaneswar
12013,Male,36-45,Regular,No,Bhubaneswar
12014,Male,26-35,Premium,Yes,Lucknow
12015,Female,26-35,Budget,No,Nagpur
12016,Male,36-45,Budget,No,Pune
12017,Male,36-45,Budget,No,Chennai
12018,Male,26-35,Budget,No,Kochi
12019,Male,26-35,Regular,No,Nagpur
12020,Female,26-35,Regular,No,Mumbai
12021,Male,26-35,Business,Yes,Pune
12022,Female,18-25,Budget,Yes,Kochi
12023,Male,26-35,Regular,No,Nagpur
12024,Female,26-35,Regular,No,Lucknow
12025,Male,26-35,Budget,No,Kochi
12026,Female,46-60,Budget,No,Lucknow
12027,Female,60+,Budget,Yes,Lucknow
12028,Female,26-35,Budget,No,Indore
12029,Female,26-35,Premium,No,Indore
12030,Male,18-25,Regular,Yes,Chandigarh
12031,Female,46-60,Budget,No,Chandigarh
12032,Male,18-25,Premium,No,Chandigarh
